ID,Data,View_time,searched_game,watched,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
81,2025-04-08 08:01,511,grand-theft-auto-v,True,Mario,en,Grand Theft Auto V,Hydrate RP l THE DON OF THE MAFIA + HYDRATE TOWNHALL l 2259/2300 l ROAD TO 3000 SUBS!,"['English', 'ANZSubFest']",['MatureGame'],False
81,2025-04-08 08:01,511,grand-theft-auto-v,False,Biller,en,Grand Theft Auto V,✅ FRONT PAGE TODAY! 🔥 FiveM - Gerald Williams 💎 4Skins v Amara 💣 HydrateRP 🧊,"['English', 'Australian', 'GTARP', 'fivem', 'funny', 'LOUD', 'HydrateRP', 'Aussie', 'AUS']",['MatureGame'],False
81,2025-04-08 08:01,511,grand-theft-auto-v,False,NoisyDo,en,Grand Theft Auto V,🥷 BlueBirdRP | 💎 Day 133 - 365 💎 | POLICE SHIPMENT OPERATION |🥶 5 MINUTE DELAY 🥶,"['english', 'English', 'gta', 'RP', 'BlueBirdRP', 'BBRP', 'funny']",['MatureGame'],False
82,2025-04-08 08:11,440,counter-strike,False,dima_wallhacks,en,Counter-Strike,🔴 FaZe vs Rare Atom | PGL Bucharest CO-STREAM 🔴 !map !disability,"['140IQ', 'English', 'ASMR', 'forsen']",['MatureGame'],False
82,2025-04-08 08:12,440,counter-strike,True,PGL,en,Counter-Strike,FURIA [0] BO3 [2] Virtus.pro | PGL Bucharest 2025 - Group Stage - Day 3,"['Esports', 'English']",['MatureGame'],False
82,2025-04-08 08:12,440,counter-strike,False,PGL_CS2,en,Counter-Strike,Rare Atom [0] BO3 [0] FaZe Clan | PGL Bucharest 2025 - Group Stage - Day 3,"['Esports', 'English']",['MatureGame'],False
83,2025-04-08 08:21,516,league-of-legends,False,midbeast,en,League of Legends,RANK 1 GRIND *RANK 16 START*,"['leagueoflegends', 'English', 'LyingEncouraged', 'Manipulator', 'Anime', 'Australia', 'dinosaurs', 'Affectionate', 'Golf', 'trapezoid']",[],False
83,2025-04-08 08:21,516,league-of-legends,False,lplenglish,en,League of Legends,2025 LPL Split 2 Rumble Stage | Day 4 | FPX vs. TES | IG vs. AL | !casters !production !schedule,"['LPL', 'Lolesports', 'English']",[],False
83,2025-04-08 08:21,516,league-of-legends,True,piantalol,en,League of Legends,HELLLOOOOOOOOOOOOOOOOO,['English'],[],False
84,2025-04-08 08:32,348,minecraft,False,gkey,en,Minecraft,"🟪17,000+ DAYS Hardcore Minecraft🟪!project !tour !socials🟪",['English'],[],False
