ID,Data,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
12,2025-03-26 04:02,waveigl,pt,VALORANT,+18 🔞 WAVEIGL ❤️ VELHO TILTADO SEM SKILL NO JOGO DE FADA,['Português'],['ProfanityVulgarity'],False
12,2025-03-26 04:02,procedural_,en,Sea of Thieves,OBSIDIAN DROPS! + Solo Sloop PVP,"['PVP', 'Pirate', 'SeaOfThieves', 'Chill', 'English', 'Piano', 'SeaOfThievesPartner', 'Drops', 'DropsEnabled']",[],False
12,2025-03-26 04:02,CJSHIZ,en,Sea of Thieves,🟢OBSIDIAN !DROPS 🟢 #1 RANKED ADVENTURE PRO SOTER 🟢 !yt !merch !gfuel !giveaway 🟢,"['PvP', 'SeaOfThievesPartner', 'Giveaway', 'English', 'GFUEL', 'DropsEnabled']",[],False
12,2025-03-26 04:02,theb,en,Sea of Thieves,🟨OBSIDIAN DROPS🟨 EVIL PVP PIRATE STREAM RAHHH 🏴‍☠️🏴‍☠️🏴‍☠️💥💥💥 @crud,"['pvp', 'pirategame', 'lootswindling', 'English', 'DropsEnabled']",[],False
13,2025-03-26 04:10,Cooruja,pt,Overwatch 2,[ !DROP Faster] 5 Lootbox free! !Sorteio LESSERAFIM e !LendariaFree !eternus !Passefree,"['Autismo', 'TDAH', 'SafeSpace', 'Pai', 'Overwatch', 'Português', '4fun', 'OW2Season15', 'OW2Brasil', 'DropsAtivados']",[],False
13,2025-03-26 04:10,Gaules,pt,IRL,RERUN: Casa da Tribo - !socio - Siga @Gaules nas redes sociais!,['Português'],[],True
13,2025-03-26 04:10,avndeus,pt,Counter-Strike,🔴 RERUN - LOJA TOTALMENTE RENOVADA - SÓ VEM FARMAR (SUB 4X) !LOJA NO CHAT,"['CS2', 'cs2faceit', 'ga', 'gamersclubcs', 'Português']",['MatureGame'],False
13,2025-03-26 04:10,loud_coringa,pt,Grand Theft Auto V,E PACIENCIA E PACIENCIA NE MEU FI,['Português'],"['Gambling', 'MatureGame']",False
13,2025-03-26 04:10,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),['Português'],[],False
13,2025-03-26 04:10,waveigl,pt,VALORANT,+18 🔞 WAVEIGL ❤️ VELHO TILTADO SEM SKILL NO JOGO DE FADA,['Português'],['ProfanityVulgarity'],False
13,2025-03-26 04:11,donkgord0,pt,Counter-Strike,🕺🏻💪🏻😎🦜+18 COSTAS/BICEPS +30MIN BIKE @ckzao ONLINE❗RAINGG  🤪 !!❗neshastore  ❗gamearena❗csgoskins,"['CSGO', 'FPS', 'GAMERSCLUB', 'GC', 'LVL20', 'Português', 'lol', 'leagueoflegends', 'moba']",['MatureGame'],False
13,2025-03-26 04:11,cogu,pt,Counter-Strike,LEGACY COGU -  Cade meu cssss??❗️cortes ❗️sociais ❗️nesha ❗️csgofast ❗️oração,"['cs', 'Português']",['MatureGame'],False
