ID,Data,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
7,2025-04-07 20:55,arizinhatv,pt,Fortnite,(DROPS ON) SEGUNDOU COM O CHAT !epic !pix,"['mulher', 'Resenha', 'conversa', 'Português', 'DropsAtivados']",[],True
7,2025-04-07 20:55,1Reyko,pt,Fortnite,"🌸𝑫𝑹𝑶𝑷𝑺 𝑶𝑵🌸ʀᴇsɢᴀᴛᴇ ɪᴛᴇɴs ɢʀᴀᴛɪs🌸 ᴜsᴇ ᴄᴏᴅᴇ ""ʀᴇʏᴋᴏ"" ɴᴀ ʟᴏᴊᴀ ᴅᴀ ᴇᴘɪᴄ🌸+𝟭𝟴","['Português', 'Leagueofleagends', 'Fortnite', 'valorant', 'ruiva', 'ZeroBuildFortnite', 'Trocação', 'JogarComEspetadores', 'reload', 'DropsAtivados']",[],False
8,2025-04-07 21:04,iMartynFox,pt,League of Legends,"✨SUBATHON DAY 3✨ Bits, subs e donate aumetam o tempo ❗REGRAS | #OverwatchCreator #OW2Brasil | CÓDIGO DE CRIADOR EPIC GAMES @iMARTYNFOX",['Português'],[],True
8,2025-04-07 21:04,iShadowWolf_,pt,Sea of Thieves,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),['Português'],[],False
8,2025-04-07 21:04,oimille,pt,Fortnite,"[DROPS ON] GESTO GRÁTIS DO FORTNITE, VEM GARANTIR O SEU! - ❗JOGAR  ❗NICK ❗PRESENTE❗PRIME ❗PIX ❗INSTA ❗DISCORD","['Português', 'fornite', 'fortnitebrasil', 'garotagamer', 'Brasil', 'fortnitegaminglive']",[],True
8,2025-04-07 21:04,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português']",[],False
8,2025-04-07 21:04,oPontifeX,pt,Phasmophobia,1° SUBATHON e FRONT PAGE | !subathon !jogar !clipe !bits !donate !livepix !pix | Closed Caption,"['ClosedCaption', 'Português', 'LGBT', 'Drops', 'MarvelRivals', 'Subathon', 'FrontPage', 'DBD', 'Devour', 'Phasmophobia']",['MatureGame'],False
8,2025-04-07 21:04,sicko1,pt,Fortnite,🟣 DROPS 🟣 👑 203902 COROAS 👑 CODE SICKO #ad ❗exitlag,"['Português', 'PvP', 'English', 'Calvo', 'Idoso', 'Lindo', 'Humilde', 'chill', 'Terror', 'DropsAtivados']",[],False
8,2025-04-07 21:04,GoianoRP8,pt,Grand Theft Auto V,+18 CAPITAL | GERENTE DA I.M.A  ❗PIX❗CLIP❗SUB,"['ＧTA5', 'Português', 'goianorp', 'capitalcity', 'capitalcityrp', 'capitalcityrp', 'paulinhooloko', 'gothamcity', 'gothamcityrp', 'PaulinhoLOKObr']",['MatureGame'],False
8,2025-04-07 21:04,fejaorp,pt,Grand Theft Auto V,[+18 CAPITAL] FEJAO/FEIJAO - LIDER COMANDO DO NORTE - 🔥01 DAS ARMAS NA CAPITAL 🔥,"['fejaorp', 'fejao', 'Português', 'feijão', 'feijãorp', 'feijãocpx', 'capitalcity', 'CAPITAL', 'paulinhooloko', 'capitalcityrp']",['MatureGame'],False
